dateTime,zone1_Tibet-Lhasa,zone2_Chengdu,zone3_Peking,zone4_Wuhan,zone5_Shenzhen
2012082307,0,0,0,0,0
2012082308,0,0,0,0,0
2012082309,0,0,0,0,0.1704932898283
2012082310,0,0,0,0,0
2012082311,0,0,0,0,0
2012082312,0.756511986255646,0,0,0,0
2012082313,0,0,0,0,0
2012082314,0,0,0,0,0
2012082315,0,0,0,0,0
2012082316,0,0,0,0,0
2012082317,0,0,0,0,0
2012082318,0,0,0,0,0
2012082319,0,0,0,0,0
2012082320,0,0,0,0,0
2012082321,0,0,0,0,0
2012082322,0,0,0,0,0
2012082323,0,0,0,0,0
2012082400,0,0,0,0,0
2012082401,0,0,0,0,0
2012082402,0,0,0,0,0
2012082403,0,0,0,0,0
2012082404,0,0,0,0,0
2012082405,0,0,0,0,0
2012082406,0,0,0,0,0
2012082407,0,0,0,0,0
2012082408,0,0,0,0,0
2012082409,0,0,0,0,0
2012082410,0,0,0,0,0
2012082411,0,0,0,0,0
2012082412,0,0,0,0,0
2012082413,0,0,0,0,0
2012082414,0,0,0,0,0
2012082415,0,0,0,0,0
2012082416,0,0,0,0,0
2012082417,0,0,0,0,0
2012082418,0,0,0,0,0
2012082419,0,0,0,0,0
2012082420,0,0,0,0,0
2012082421,0,0,0,0,0
2012082422,0,0,0,0,0
2012082423,0,0,0,0,0
2012082500,0,0,0,0,0
2012082501,0,0,0,0,0
2012082502,0,0,0,0,0
2012082503,0,0,0,0,0
2012082504,0,0,0,0,0
2012082505,0,0,0,0,0
2012082506,0,0,0,0,0
2012082507,0,0,0,0,0
2012082508,0,0,0,0,0
2012082509,0,0.31942492723465,0,0,0
2012082510,0,0,0,0,0
2012082511,0,0,0,0,0
2012082512,0,0,0,0,0
2012082513,0,0,0,0,0
2012082514,0,0,0,0,0
2012082515,0,0,0,0,0
2012082516,0,0,0,0,0
2012082517,0,0,0,0,0
2012082518,0,0,0,0,0
2012082519,0,0,0,0,0
2012082520,0,0,0,0,0
2012082521,0,0,0,0,0
2012082522,0,0,0,0,0
2012082523,0,0,0,0,0
2012082600,0,0,0,0,0
2012082601,0,0,0,0,0
2012082602,0,0,0,0,0
2012082603,0,0,0,0,0
2012082604,0,0,0,0,0
2012082605,0,0,0,0,0
2012082606,0,0,0,0,0
2012082607,0,0,0,0,0
2012082608,0,0,0,0,0
2012082609,0,0,0,0,0
2012082610,0,0,0,0,0
2012082611,0,0,0,0,0
2012082612,0,0,0,0,0
2012082613,0,0,0,0,0
2012082614,0,0,0,0,0
2012082615,0,0,0,0,0
2012082616,0,0,0,0,0
2012082617,0,0,0,0,0
2012082618,0,0,0,0,0
2012082619,0,0,0.498366564512253,0,0
2012082620,0,0,1.13042151927948,0,0
2012082621,0,0,0.0322372168302536,0,0
2012082622,0,0,0,0,0
2012082623,0,0,0,0,0
2012082700,0,0,0,0.836951971054077,0
2012082701,0,0,0,0.454144805669785,0
2012082702,0,0,0,0,0
2012082703,0,0,0,0,0
2012082704,0,0,0,5.07049608230591,0
2012082705,0,0,0,6.64785861968994,0
2012082706,0,0,0,0.660114049911499,0
2012082707,0,0,0,0.199976325035095,0
2012082708,0,0,0,0,0
2012082709,0,0,0,0,0
2012082710,0,0,0,0,0
2012082711,0,0,0,0,0
2012082712,0,0,0,0,0
2012082713,0,0,0,0,0
2012082714,0,0,0,0,0
2012082715,0,0,0,0,0
2012082716,0,0,0,0,0
2012082717,0,0,0,0,0
2012082718,0,0,0,0,0
2012082719,0,0,0,0,0
2012082720,0,0,0,0,0
2012082721,0,0,0,0,0
2012082722,0,0,0,0,0
2012082723,0,0,0,0,0
2012082800,0,0,0,0,0
2012082801,0,0,0,0,0
2012082802,0,0,0,0,0
2012082803,0,0,0,0,0
2012082804,0,0,0,0,0
2012082805,0,0,0,0,0
2012082806,0,0,0,0,0
2012082807,0,0,0,0,0.0642934069037437
2012082808,0,0,0,0,0.0296212062239647
2012082809,0,0,0,0,0
2012082810,0,0,0,0,0
2012082811,0,0,0,0,0
2012082812,0,0,0,0,0
2012082813,0,0,0,0,0
2012082814,0,0,0,0,0
2012082815,0,0,0.0381537862122059,0,0
2012082816,0,0,0,0,0.548208057880402
2012082817,0,0,0,0,6.06815052032471
2012082818,0,0,0,0,1.53906226158142
2012082819,0,0,0,0,1.14999997615814
2012082820,0,0,0,0,1.34592485427856
2012082821,0,0,0,0,0
2012082822,0,0,0,0,0
2012082823,0,0,0,0,0
2012082900,0,0,0,0,0
2012082901,0,0,0,0,0
2012082902,0,0,0,0,0
2012082903,0,0,0,0,0
2012082904,0,0,0,0,0
2012082905,0,0,0,0,0
2012082906,0,0,0,0,0
2012082907,0,0,0,0,0
2012082908,0,0,0,0,0
2012082909,0,0,0,0,0
2012082910,0,0,0,0,0
2012082911,0,0,0,0,0
2012082912,0.498862117528915,0,0,0,0
2012082913,1.15094339847565,0,0,0,0
2012082914,4.41071081161499,0,0,0,0
2012082915,12.3601360321045,0,0,0,0
2012082916,0,0,0,0,0
2012082917,0,0,0,0,0
2012082918,0,0,0,0,0
2012082919,0,0,0,0,0
2012082920,0,0.244330853223801,0,0,0
2012082921,0,0.378445595502853,0,0,0
2012082922,0,0,0,0,0
2012082923,0,0.327501773834229,0,0,0
2012083000,0,0.27985092997551,0,0,0
2012083001,0,0.510873734951019,0,0,0
2012083002,0.943614423274994,0.69720458984375,0,0,0.939110219478607
2012083003,0.223284035921097,0.414054960012436,0,0,0.237679585814476
2012083004,0,0.193369343876839,0,0,0
2012083005,0,0,0,0,0
2012083006,0,0.324634373188019,0,0,5.04824924468994
2012083007,0,0,0,0,0
2012083008,0,0,0,0,0
2012083009,0,0,0,0,0
2012083010,0,0,0,0,0
2012083011,1.82983064651489,0,0,0,0
2012083012,0,0,0,0,0
2012083013,0,0,0,0,0
2012083014,0.97430694103241,0,0,0,0
2012083015,3.80305552482605,0,0,0,0
2012083016,4.07388305664062,0,0,0,0
2012083017,3.4563422203064,0,0,0,0
2012083018,3.60005712509155,0,0,0,0
2012083019,3.27898645401001,0,0,0,0
2012083020,2.18621969223022,0.327713161706924,0,0,0
2012083021,0.500136613845825,0.258849412202835,0,0,0
2012083022,0.75130158662796,0.676099121570587,0,0,0
2012083023,0.216608211398125,0.823327958583832,0,0,0
2012083100,0,1.23656368255615,0,0,1.8385728597641
2012083101,0,0.342998743057251,0,0,2.09120440483093
2012083102,0,0,0,0,0.907779335975647
2012083103,0,0,0,0,0.428916990756989
2012083104,0,0,0,0,0.957773447036743
2012083105,0,0.236836865544319,0,0,1.14296984672546
2012083106,0,0.725200831890106,0,0,0.807722151279449
2012083107,0,1.17848408222198,0,0,0.359122812747955
2012083108,0,0.790250837802887,0,0,0
2012083109,0,0,0,0,0
2012083110,0,0,0,0,0
2012083111,0,0,0,0,0
2012083112,0,0,0,0,0
2012083113,3.85244274139404,0,0,0,0
2012083114,2.13537049293518,0,0,0,0
2012083115,3.64831781387329,0,0,0,0
2012083116,2.97396993637085,0,0,0,0
2012083117,2.68609166145325,0,0,0,0
2012083118,1.37561619281769,0,0,0,0.376544386148453
2012083119,0.753796100616455,0,0,0,1.03262877464294
2012083120,0.30399888753891,0,0,0,0.808549702167511
2012083121,0,0,0,0,0.05351272970438
2012083122,0,0,0,0,0
2012083123,0,0,0,0,0
2012090100,0,0,0,0,0.147311568260193
2012090101,0,0,0,0,0
2012090102,0,0,0,0,0
2012090103,0,0.972940027713776,0,0,0
2012090104,0,2.50314450263977,0,0,0
2012090105,0,3.63085007667542,0,0,0.0294681638479233
2012090106,0,3.12119102478027,0,0,0
2012090107,0,3.87061095237732,0.516518652439117,0,0
2012090108,0,1.80463588237762,2.54073476791382,0,0.0421373881399632
2012090109,0,1.33875608444214,0.246382832527161,0,0.0516485124826431
2012090110,0,0.76982980966568,0,0,0.586739718914032
2012090111,0,0.462774485349655,0,0,0
2012090112,0,0,0,0,0
2012090113,0,0,0.136715799570084,0,0.0245228316634893
2012090114,0,0,0.256573289632797,0,0.0389012508094311
2012090115,0,0,0.124595269560814,0,0.0473279021680355
2012090116,0,0,0,0,0.398235321044922
2012090117,0,0,0,0,0.133405700325966
2012090118,0,0,0.167377650737762,0,0.721760094165802
2012090119,0,0,0,0,0.148461624979973
2012090120,0,0,2.45424771308899,0,0.223396927118301
2012090121,0,0,8.5014591217041,0,0.490876227617264
2012090122,0,0,24.939432144165,0,0.0780332013964653
2012090123,0,0,16.907621383667,0.22991955280304,0
2012090200,0,0,4.72736597061157,0,0.0589026585221291
2012090201,0,0,3.72723841667175,38.282958984375,0
2012090202,0,0,1.64115118980408,19.7983150482178,0.0245748143643141
2012090203,0,0,0.177234545350075,0.257934659719467,0
2012090204,0,0,1.40125405788422,0,0
2012090205,0,0,0,0,0
2012090206,0,0,0,0,0
2012090207,0,0,0,0,0
2012090208,0,0,0,0,0
2012090209,0,0,0,0,0
2012090210,0,0,0,0,0
2012090211,0,0,0,0.125451162457466,0
2012090212,0,0,0,0,0
2012090213,0,0,0,0,0
2012090214,0,0,0,0,0
2012090215,0,0,0,1.79623985290527,0
2012090216,0,0,0,0.793273389339447,0
2012090217,0,0,0,0,0
2012090218,0,0,0,0,0
2012090219,0,0,0,0,0
2012090220,0,0,0,0,0
2012090221,0,0,0,0,0.0320104695856571
2012090222,0,0,0,0,0.0218541026115417
2012090223,0,0,0,0,0.0742336735129356
2012090300,0,0,0,0,0.037634339183569
2012090301,0,0,0,0,0
2012090302,0,0,0,0,0
2012090303,0,0,0,0,0
2012090304,0,0,0,0,0
2012090305,0,0,0,0,0.0862374603748322
2012090306,0,0,0,0,0
2012090307,0,0,0,0,0
2012090308,0,0,0,0,0
2012090309,0,0,0,0,0
2012090310,0,0,0,0,0
2012090311,0,0,0,0,0
2012090312,0,0,0,0,0
2012090313,0,0,0,0,0
2012090314,0,0,0,0,0
2012090315,0,0,0,0,0
2012090316,0,0,0,0,0.0327532552182674
2012090317,0,0,0,0,0.113387197256088
2012090318,0,0,0,0,0.117756247520447
2012090319,0,0,0,0,0
2012090320,0,0,0,0,0
2012090321,0,0,0,0,0
2012090322,0,0,0,0,0
2012090323,0,0,0,0,0
2012090400,0,0,0,0,0
2012090401,0,0,0,0,0
2012090402,0,0,0,0,0
2012090403,0,0,0,0,0
2012090404,0,0,0,0,0
2012090405,0,0,0,0,0
2012090406,0,0,0,0,0
2012090407,0,0,0,0,0
2012090408,0,0,0,0,0.0780376568436623
2012090409,0,0,0,0,0
2012090410,0,0,0,0,0.0486128404736519
2012090411,0,0,0,0,0
2012090412,0,0,0,0,0.107236973941326
2012090413,0,0,0,0,1.03300702571869
2012090414,0,0,0,0,0.748993933200836
2012090415,0,0,0,0,0.113471016287804
2012090416,0,0,0,0,0
2012090417,0,0,0,0,5.84376382827759
2012090418,0,0,0,0,2.12572026252747
2012090419,0,0,0,0,0.186943843960762
2012090420,0,0,0,0,0
2012090421,0,0,0,0,0
2012090422,0,0,0,0,0
2012090423,0,0,0,0,0
2012090500,0,0,0,0,0
2012090501,0,0,0,0,0
2012090502,0,0,0,0,0
2012090503,0,0,0,0,0
2012090504,0,0,0,0,0
2012090505,0,0,0,0,0
2012090506,0,0,0,0,0
2012090507,0,0,0,0,0
2012090508,0,0,0,0,0
2012090509,0,0,0,0,0
2012090510,0,0,0,0,0
2012090511,0,0,0,0,0
2012090512,0,0,0,0,0
2012090513,0,0,0,0,0
2012090514,0,0,0,0,0
2012090515,0,0,0,0,0
2012090516,0,0,0,0,0
2012090517,0,0,0,0,0
2012090518,0,0,0,0,0
2012090519,0,0,0,0,0
2012090520,0,0,0,0,0
2012090521,0,0,0,0,0
2012090522,0,0,0,0,0
2012090523,0,0,0,0,0
2012090600,0,0,0,0,0
2012090601,0,0,0,0,0
2012090602,0,0,0,0,0
2012090603,0,0,0,0,0
2012090604,0,0,0,0,0
2012090605,0,0,0,0,0
2012090606,0,0,0,0,0
2012090607,0,0,0.0327510833740234,0,0
2012090608,0,0,0,0,0
2012090609,0,0,0,0,0
2012090610,0,0,1.17042243480682,0,0
2012090611,0,0,0.126166999340057,0,0
2012090612,0,0,0,0,0.236676394939423
2012090613,0,0,5.28203248977661,0,0
2012090614,0,0,2.81186890602112,0,0
2012090615,0,0,2.78471970558167,0,0
2012090616,0,0,0.717226445674896,0,0
2012090617,0,0,3.37339091300964,0,0
2012090618,0,0,0,0,0
2012090619,0,0,0.205434948205948,0,0
2012090620,0,0,2.30062913894653,0,0
2012090621,0,0,0,0,0
2012090622,0,0,1.50258874893188,0,0
2012090623,0,0,0,0,0
2012090700,0,0,0.0345190055668354,0,0
2012090701,0,0,0,0,0.0325790271162987
2012090702,0,0,0,0,0
2012090703,0,0,0,0,0.868075549602509
2012090704,0,0,0,0,0.31735560297966
2012090705,0,0,0,0,0
2012090706,0,0,0,0,0
2012090707,0,0,0,0,0
2012090708,0,0,0,0,0
2012090709,0,0,0,0,0
2012090710,0,0,0,0,0
2012090711,0,0,0,0,0
2012090712,0,0,0,0,0
2012090713,0,0,0,0,0
2012090714,0,0,0,0,0
2012090715,0,0.389727145433426,0,0,0
2012090716,0,0,0,0,0
2012090717,0,2.55708050727844,0,0,0
2012090718,0,4.03034019470215,0,0,0
2012090719,0,0.109052903950214,0,0,0
2012090720,0,0,0,0,0
2012090721,0,0,0,0,0
2012090722,0,0,0,0,0
2012090723,0,0,0,0,0
2012090800,0,0,0,0,0
2012090801,0,0,0,0,0
2012090802,0,0,0,0,0
2012090803,0,0,0,0,0
2012090804,0,0,0,0,0
2012090805,0,0,0,0,0
2012090806,0,0,0,0,1.23383915424347
2012090807,0,0,0,0,1.18735313415527
2012090808,0,0,0,0,0
2012090809,0.117131248116493,0,0,0,0
2012090810,0.141222968697548,0,0,0,0
2012090811,0.124063543975353,0,0,0,0
2012090812,0.118308998644352,0,0,0,0
2012090813,0.120003223419189,0,0,0,0
2012090814,0,0,0,0,0
2012090815,0,0,0,0,0
2012090816,0,0,0,0,0
2012090817,0,0,0,0,0
2012090818,0,0,0,0.728074014186859,0
2012090819,0,0,0,7.1987156867981,0
2012090820,0.0642068907618523,0,0,14.1481437683105,0
2012090821,0.225113317370415,0,0,26.2250785827637,0
2012090822,0,0,0,5.63308334350586,0
2012090823,0,0,0,3.31084394454956,0
2012090900,0,0,0,1.16332960128784,0
2012090901,0,0,0,0.141562312841415,0
2012090902,0,0,0,0,0
2012090903,0,0,0,0,0
2012090904,0,0,0,0,0
2012090905,0,0,0,0,0
2012090906,0,0,0,0,0.108726553618908
2012090907,0,0,0,0,0
2012090908,0,0,0,0,0
2012090909,0,0,0,0,0
2012090910,0,0,0,0,0
2012090911,0,0,0,0,0
2012090912,0,0,0,0,0
2012090913,0,0,0,0,0
2012090914,0,0,0,0,0
2012090915,0,0,0,0,0
2012090916,0,0.155253320932388,0,0,0
2012090917,0,0,0,0,0
2012090918,0,0.337400078773499,0,0,0
2012090919,0,1.40061318874359,0,0,0
2012090920,0,2.92822480201721,0,0,0
2012090921,0,1.01234674453735,0,0,0
2012090922,0,2.66920447349548,0,0,0
2012090923,0,6.49682521820068,0,0,0
2012091000,0,2.3147177696228,0,0,0
2012091001,0,2.32653284072876,0,0,0
2012091002,0,1.80216240882874,0,0,0
2012091003,0,1.14762580394745,0,0,0
2012091004,0,0.102779500186443,0,0,0
2012091005,0,0,0,0,0
2012091006,0,0.332549452781677,0,0,0
2012091007,0,0.123386546969414,0,0,0
2012091008,0.0452445149421692,0,0,0,0
2012091009,0,0,0,0,0
2012091010,1.25123524665833,0,0,0,0
2012091011,0,0,0,0,0
2012091012,0.0696652308106422,0,0,0,0
2012091013,0,0,0,0,0
2012091014,1.80117452144623,0,0,0,0
2012091015,1.89064645767212,0,0,0,0
2012091016,0,0,0,0,0
2012091017,1.56480872631073,0,0,0,0
2012091018,0.60578978061676,0,0,0,0
2012091019,0,0,0,0,0
2012091020,0.0646548792719841,0,0,0,0
2012091021,0.049109935760498,0,0,0,0
2012091022,0.0323915332555771,0,0,0,0
2012091023,0,0,0,0,0
2012091100,0,0,0.0374135300517082,0,0
2012091101,0,0,0,0,0
2012091102,0,0,0,0,0
2012091103,0,0,0,0,0
2012091104,0,0,0,0,0
2012091105,0,0,0,0,0
2012091106,0,0,0,0,0
2012091107,0,0,0,0,0
2012091108,0,0,0,0,0
2012091109,0,0,0,0,0
2012091110,0.399188220500946,0,0,0,0
2012091111,0.562728404998779,0,0,0,0
2012091112,0,0,0,3.41573143005371,0
2012091113,0,0,0,9.55579280853271,0
2012091114,0,0,0.497294098138809,1.28072130680084,0
2012091115,0.0494051985442638,0,8.20424175262451,0,0
2012091116,0,0,2.74752306938171,0,0
2012091117,0,0,0.616278350353241,0,0
2012091118,0,0,0.241418346762657,0,0
2012091119,0,0,0,0,0
2012091120,0,0,0,0,0
2012091121,0.0333117954432964,0,0,0,0
2012091122,0,0,0,0,0
2012091123,0,0,0,0,0
2012091200,0,0,0,0,0
2012091201,0,0,0,4.21444654464722,0
2012091202,0,0,0,4.91608095169067,0.526840388774872
2012091203,0,0,0,7.71476793289185,0.106022894382477
2012091204,0,0.134767383337021,0,0.597882091999054,0.810233473777771
2012091205,0,0.148964211344719,0,0,0.324104815721512
2012091206,0,0,0,0.868443489074707,0.549997925758362
2012091207,0,0,0,0,0.456792205572128
2012091208,0,0,0,0,0
2012091209,0,0,0,0,0.0323461703956127
2012091210,0,0,0,0,0
2012091211,0,0,0,0,0
2012091212,0,0,0,0,0
2012091213,0,0,0,0,0
2012091214,0,0,0,0,0
2012091215,0,0,0,0.775988519191742,0
2012091216,0,0,0,0.475530564785004,0
2012091217,0,0,0,1.5932229757309,0
2012091218,0,0,0,1.45146679878235,0
2012091219,0,0,0,1.56550431251526,0
2012091220,0,0,0,0.257881104946136,0
2012091221,0,0,0,0.116258978843689,0
2012091222,0,0,0,0.16906464099884,0
2012091223,0,0,0,0,0
2012091300,0,0,0,0,0
2012091301,0,0,0,0,0
2012091302,0,0,0,0,0
2012091303,0,0,0,0,0
2012091304,0,0,0,0,0
2012091305,0,0,0,0,0.0252422373741865
2012091306,0,0,0,0,0
2012091307,0,0,0,0,0.0254764445126057
2012091308,0,0,0,0,0
2012091309,0,0,0,0,0
2012091310,0,0,0.274568289518356,0,0.0685397833585739
2012091311,0,0,0,0,0
2012091312,0.0594834536314011,0,0,0,0.157363057136536
2012091313,0,0,0,0,1.98651349544525
2012091314,0,0,0,0,0
2012091315,0,0,0,0,0
2012091316,0,0,0,0,0
2012091317,0,0,0,0,0
2012091318,1.21000504493713,0,0,0,0
2012091319,1.03747415542603,0,0,0,0
2012091320,1.86742436885834,0,0,0,0
2012091321,4.27512121200562,0,0,0,0
2012091322,0.603622436523438,0,0,0,0
2012091323,0,0,0,0,0
2012091400,0.225992932915688,0,0,0,0
2012091401,0.0801214948296547,0,0,0,0
2012091402,0,0,0,0,0
2012091403,0,0,0,0,0
2012091404,0,0,0,0,0
2012091405,0,0,0,0,0
2012091406,0,0,0,0,0
2012091407,0,0,0,0,0
2012091408,0,0,0,0,0
2012091409,0,0,0,0,0
2012091410,0,0,0,0,0
2012091411,0,0,0,0,0
2012091412,0,0,0,0,0
2012091413,0,0,0,0,0
2012091414,0,0,0,0,0
2012091415,0,0,0,0,0
2012091416,0,0.36043918132782,0,0,0
2012091417,0.309488415718079,1.70225262641907,0,0,0
2012091418,0,0.128081485629082,0,0,0
2012091419,0.704052031040192,0,0,0,0
2012091420,2.56304979324341,0,0,0,0
2012091421,2.13342237472534,0,0,0,0.541196227073669
2012091422,0.26961562037468,0,0,0,0.0394029580056667
2012091423,0.235179021954536,0,0,0,0
2012091500,0,0,0,0,0
2012091501,0,0,0,0,0
2012091502,0,0.297108054161072,0,0,0
2012091503,0,0,0,0,0
2012091504,0,0,0,0,0
2012091505,0,0,0,0,0
2012091506,0,0,0,0,0
2012091507,0,0,0,0,0
2012091508,0,0,0,0,0
2012091509,0,0,0,0,0
2012091510,0,0,0,0,0
2012091511,0.512213587760925,0,0,0,0
2012091512,0.0332042090594769,0,0,0,0
2012091513,0.750398814678192,0.266909837722778,0,0,0
2012091514,1.79585027694702,1.19022023677826,0,0,0
2012091515,5.2927417755127,0.765134632587433,0,0,0
2012091516,0,1.86178517341614,0,0,0
2012091517,0.140811443328857,2.70817971229553,0,0,0
2012091518,0,1.18194794654846,0,0,0
2012091519,0,1.89553284645081,0,0,0
2012091520,0,3.04658937454224,0,0,0
2012091521,0,2.85206365585327,0,0,0
2012091522,0,4.82584142684937,0,0,0
2012091523,0,2.37824010848999,0,0,0
2012091600,0,3.23406982421875,0,0,0
2012091601,0,1.48729908466339,0,0,0
2012091602,0,1.6389571428299,0,0,0
2012091603,0,2.44514536857605,0,0,0
2012091604,0,0.800179779529572,0,0,0
2012091605,0,1.24299550056458,0,0,0
2012091606,0,0.790827393531799,0,0,0
2012091607,0,0.402945727109909,0,0,0
2012091608,0,0,0,0,0
2012091609,0,0,0,0,0
2012091610,0,0,0,0,0
2012091611,0,1.17971706390381,0,0,0
2012091612,0,0.345614373683929,0,0,0
2012091613,0,0,0,0,0
2012091614,0,0,0,0,0
2012091615,1.2346408367157,0,0,0,0
2012091616,0.160396203398705,0,0,0,0
2012091617,0,0,0,0,0
2012091618,0,0,0,0,0
2012091619,0.503786027431488,0,0,0,0
2012091620,1.12766909599304,0,0,0,0
2012091621,0.160396203398705,0,0,0,0
2012091622,0,0,0,0,0
2012091623,0,0,0,0,0
2012091700,0,0,0,0,0
2012091701,0,0,0,0,0
2012091702,0,0,0,0,0
2012091703,0,0,0,0,0
2012091704,0,0,0,0,0
2012091705,0,0,0,0,0
2012091706,0,0,0,0,0
2012091707,0,0,0,0,0
2012091708,0,0,0,0,0
2012091709,0.515806376934052,0,0,0,0
2012091710,2.23678922653198,0,0,0,0
2012091711,4.70783233642578,0,0,0,0
2012091712,2.17080044746399,0,0,0,0
2012091713,0.163769140839577,0,0,0,0
2012091714,0.170336827635765,0,0,0,0
2012091715,0,0,0,0,0
2012091716,0,0,0,0,0
2012091717,0,0,0,0,0
2012091718,0.0831363201141357,0,0,0,0
2012091719,0.351455360651016,0,0,0,0
2012091720,0,0,0,0,0
2012091721,0,0,0,0,0
2012091722,0.0468889102339745,0,0,0,0
2012091723,0.510615348815918,0,0,0,0
2012091800,0.779985547065735,0,0,0,0
2012091801,0,0,0,0,0
2012091802,0,0,0,0,0
2012091803,0,0,0,0,0
2012091804,0,0,0,0,0
2012091805,0,0,0,0,0
2012091806,0,0,0,0,0
2012091807,0,0,0,0,0
2012091808,0,0,0,0,0
2012091809,0,0,0,0,0
2012091810,0,0,0,0,0
2012091811,0,0,0,0,0
2012091812,0,0,0,0,0
2012091813,0,0,0,0,0
2012091814,0,0,0,0,0
2012091815,0,0,0,0,0
2012091816,0,0,0,0,0
2012091817,0,0,0,0,0
2012091818,0,0,0,0,0
2012091819,0,0,0,0,0
2012091820,0,0,0,0,0
2012091821,0,0,0,0,0
2012091822,0,0,0,0,0
2012091823,0,0,0,0,0
2012091900,0,0,0,0,0
2012091901,0,0,0,0,0
2012091902,0,0,0,0,0
2012091903,0,0,0,0,0
2012091904,0,0,0,0,0
2012091905,0,0,0,0,0
2012091906,0,0,0,0,0
2012091907,0,0,0,0,0
2012091908,0,0,0,0,0
2012091909,0,0,0,0,0
2012091910,0,0,0,0,0
2012091911,0,0,0,0,0
2012091912,0,0,0,0,0
2012091913,0,0,0,0,0
2012091914,0,0,0,0,0
2012091915,0,0,0,0,0
2012091916,0,0,0,0,0
2012091917,0,0,0,0,0
2012091918,0,0,0,0,0
2012091919,0,0,0,0,0
2012091920,0,0,0,0,0
2012091921,0,0,0,0,0
2012091922,0,0,0,0,0
2012091923,0,0,0,0,0
2012092000,0,0.423248887062073,0,0,0
2012092001,0,0.972797155380249,0,0,0
2012092002,0,0.60096675157547,0,0,0
2012092003,0,0.379086703062057,0,0,0
2012092004,0,0.117119163274765,0,0,0
2012092005,0,0.193228289484978,0,0,0
2012092006,0,0.19795860350132,0,0,0
2012092007,0,0,0,0,0
2012092008,0,0,0,0,0
2012092009,0,0,0,0,0
2012092010,0,0,0,0,0
2012092011,0,0,0,0,0
2012092012,0,0,0,0,0
2012092013,0,0,0,0,0
2012092014,0,0,0,0,0
2012092015,0,0,0,0,0
2012092016,0,0.762131333351135,0,0,0
2012092017,0,0.241001948714256,0,0,0
2012092018,0,0.21356263756752,0,0,0
2012092019,0,0.47970050573349,0,0,0
2012092020,0,0,0,0,0
2012092021,0,0,0,0,0
2012092022,0,0,0,0,0
2012092023,0,0,0,0.205954164266586,0
2012092100,0,0,0,0.421216517686844,0
2012092101,0,0,0,0.372077316045761,0
2012092102,0,0,0,0.900046408176422,0
2012092103,0,0,0,0.79448127746582,0
2012092104,0,0,0,0.183450549840927,0
2012092105,0,0,0,0,0
2012092106,0,0,0,0,0
2012092107,0,0,0,0,0
2012092108,0,0,0,0,0
2012092109,0,0,0,0,0
2012092110,0,0,0,0,0
2012092111,0.249680146574974,0,0,0,0
2012092112,0,0,0,0,0
2012092113,0,0,0,0,0
2012092114,0,0,0,0,0
2012092115,0,0,0,0,0
2012092116,0,0,0,0,0
2012092117,0,0,0,0,0
2012092118,0,0,0,0,0
2012092119,0,0,0,0,1.15000009536743
2012092120,0,0,0,0,0
2012092121,0,0,0,0,0
2012092122,0,0,0,0,0
2012092123,0,0,0,0,0
2012092200,0,0,0,0,0
2012092201,0,0,0,0,0
2012092202,0,0,0,0,0
2012092203,0,0,0,0,0
2012092204,0,0,0,0,0
2012092205,0,0,0,0,0
2012092206,0,0,0,0,0
2012092207,0,0,0,0,0
2012092208,0,0,0,0,0
2012092209,0,0,0,0,0
2012092210,0,0,0,0,0
2012092211,0,0,0,0,0
2012092212,0,0,0,0,0
2012092213,0,0,0,0,0
2012092214,0,0,0,0,0
2012092215,0,0,0,0,0
2012092216,0,0,0,0,0
2012092217,0,0,0,0,0
2012092218,0,0,0,0,0
2012092219,0,0,0,0,0
2012092220,0,0,0,0,0
2012092221,0,0,0,0,0
2012092222,0,0,0,0,0
2012092223,0,0,0,0.156757920980453,0
2012092300,0,0,0,0,0
2012092301,0,0,0,0,0
2012092302,0,0,0,0,0
2012092303,0,0,0,0,0
2012092304,0,0,0,0,0
2012092305,0,0,0,0,0
2012092306,0,0,0,0,1.16192173957825
2012092307,0,0,0,0,0
2012092308,0,0,0,0,0
2012092309,0,0,0,0,6.61401128768921
2012092310,0,0,0,0,1.99515390396118
2012092311,0,0,0,0,0
2012092312,0,0,0,0,0
2012092313,0,0,0,0,0
2012092314,0,0,0,0,0
2012092315,0,0,0,0,0
2012092316,0,0,0,0,0
2012092317,0,0.402603477239609,0,0,0
2012092318,0,1.49059307575226,0,0,0
2012092319,0,1.88349413871765,0,0,0
2012092320,0,2.1713752746582,0,0,0
2012092321,0,2.0295946598053,0,0,0
2012092322,0,1.32124328613281,0,0,0
2012092323,0,1.6631475687027,0,0,0
2012092400,0,0.446214914321899,0,0,0
2012092401,0,0.199948102235794,0,0,0
2012092402,0,0,0,0,0
2012092403,0,0,0,0,0
2012092404,0,0,0,0,0.795077085494995
2012092405,0,0.378133118152618,0,0,0
2012092406,0,1.02984428405762,0,0,5.56993818283081
2012092407,0,0.266644716262817,0,0,0
2012092408,0,0,0,0,0
2012092409,0,0,0,0,0
2012092410,0,0,0,0,1.18819952011108
2012092411,0,0,0,0,4.28739023208618
2012092412,0,0,0,0,17.1682224273682
2012092413,0,0,0,0,10.2286233901978
2012092414,0,0,0,0,8.95414924621582
2012092415,0,0,0,0,14.7624139785767
2012092416,0,0,0,0,0.734923183917999
2012092417,0,0.148648947477341,0,0,4.63845300674438
2012092418,0,0,0,0,2.66520857810974
2012092419,0,0.131025493144989,0,0,0.940056562423706
2012092420,0,0,0,0,0
